time,dp,temp
9179.00,10.346444,28.51606
9180.00,10.346319,28.51562
9181.00,10.347419,28.51563
9182.00,10.348083,28.51483
9183.00,10.348158,28.51541
9184.00,10.347482,28.51588
9185.00,10.346983,28.51467
9186.00,10.346710,28.51524
9187.00,10.346690,28.51627
9188.00,10.347151,28.51573
9189.00,10.347577,28.51637
9190.00,10.346773,28.51606
9191.00,10.346249,28.51594
9192.00,10.345824,28.51599
9193.00,10.346315,28.51580
9194.00,10.346434,28.51623
9195.00,10.346445,28.51614
9196.00,10.345839,28.51633
9197.00,10.346160,28.51538
9198.00,10.346153,28.51587
9199.00,10.345896,28.51568
9200.00,10.345883,28.51529
9201.00,10.345073,28.51541
9202.00,10.344956,28.51567
9203.00,10.345028,28.51567
9204.00,10.344824,28.51671
9205.00,10.344753,28.51570
9206.00,10.344870,28.51555
9207.00,10.344927,28.51590
9208.00,10.345626,28.51582
9209.00,10.345178,28.51682
9210.00,10.344479,28.51611
9211.00,10.344829,28.51553
9212.00,10.345452,28.51609
9213.00,10.344875,28.51543
9214.00,10.343752,28.51555
9215.00,10.343527,28.51562
9216.00,10.343392,28.51546
9217.00,10.343222,28.51625
9218.00,10.343252,28.51531
9219.00,10.343051,28.51478
9220.00,10.343519,28.51568
9221.00,10.343824,28.51472
9222.00,10.343422,28.51478
9223.00,10.343260,28.51571
9224.00,10.343735,28.51547
9225.00,10.343937,28.51496
9226.00,10.343748,28.51528
9227.00,10.343541,28.51492
9228.00,10.343785,28.51479
9229.00,10.343752,28.51425
9230.00,10.344514,28.51475
9231.00,10.344359,28.51526
9232.00,10.344292,28.51593
9233.00,10.343534,28.51659
9234.00,10.343740,28.51566
9235.00,10.344052,28.51526
9236.00,10.343419,28.51523
9237.00,10.342917,28.51480
9238.00,10.343405,28.51502
9239.00,10.343220,28.51558
9240.00,10.342466,28.51505
9241.00,10.342443,28.51469
9242.00,10.343115,28.51513
9243.00,10.343483,28.51542
9244.00,10.342375,28.51434
9245.00,10.342422,28.51538
9246.00,10.343064,28.51496
9247.00,10.343444,28.51470
9248.00,10.343624,28.51536
9249.00,10.343251,28.51503
9250.00,10.342763,28.51536
9251.00,10.342568,28.51557
9252.00,10.342594,28.51546
9253.00,10.342672,28.51560
9254.00,10.342927,28.51546
9255.00,10.343146,28.51525
9256.00,10.342851,28.51575
9257.00,10.342967,28.51523
9258.00,10.342527,28.51602
9259.00,10.342486,28.51642
9260.00,10.342518,28.51594
9261.00,10.342715,28.51577
9262.00,10.342300,28.51521
9263.00,10.342669,28.51584
9264.00,10.342932,28.51561
9265.00,10.343077,28.51585
9266.00,10.342854,28.51656
9267.00,10.342633,28.51639
9268.00,10.342448,28.51678
9269.00,10.341664,28.51639
9270.00,10.341387,28.51603
9271.00,10.341898,28.51599
9272.00,10.342097,28.51654
9273.00,10.342270,28.51597
9274.00,10.342200,28.51577
9275.00,10.342694,28.51571
9276.00,10.342486,28.51571
9277.00,10.341982,28.51599
9278.00,10.342004,28.51670
9279.00,10.341700,28.51664
9280.00,10.341778,28.51574
9281.00,10.342179,28.51588
9282.00,10.341954,28.51633
9283.00,10.341621,28.51637
9284.00,10.342053,28.51676
9285.00,10.341519,28.51711
9286.00,10.340828,28.51699
9287.00,10.341152,28.51664
9288.00,10.341515,28.51699
9289.00,10.340959,28.51704
9290.00,10.340932,28.51645
9291.00,10.341410,28.51680
9292.00,10.340919,28.51618
9293.00,10.341477,28.51631
9294.00,10.342044,28.51591
9295.00,10.341292,28.51611
9296.00,10.340518,28.51621
9297.00,10.340205,28.51694
9298.00,10.339875,28.51640
9299.00,10.339730,28.51591
9300.00,10.340375,28.51674
9301.00,10.340809,28.51613
9302.00,10.340228,28.51658
9303.00,10.340389,28.51630
9304.00,10.340615,28.51604
9305.00,10.340116,28.51636
9306.00,10.340093,28.51688
9307.00,10.340297,28.51722
9308.00,10.340557,28.51645
9309.00,10.341131,28.51613
9310.00,10.341052,28.51682
9311.00,10.340276,28.51645
9312.00,10.339982,28.51602
9313.00,10.340103,28.51625
9314.00,10.339699,28.51658
9315.00,10.339584,28.51663
9316.00,10.339081,28.51621
9317.00,10.338576,28.51576
9318.00,10.339367,28.51602
9319.00,10.339176,28.51586
9320.00,10.339074,28.51587
9321.00,10.338878,28.51610
9322.00,10.339204,28.51560
9323.00,10.340142,28.51574
9324.00,10.340434,28.51493
9325.00,10.339770,28.51558
9326.00,10.339276,28.51564
9327.00,10.339020,28.51582
9328.00,10.339143,28.51549
9329.00,10.338689,28.51482
9330.00,10.338112,28.51563
9331.00,10.338289,28.51544
9332.00,10.338098,28.51608
9333.00,10.338376,28.51533
9334.00,10.339149,28.51586
9335.00,10.339504,28.51632
9336.00,10.340030,28.51587
9337.00,10.339012,28.51536
9338.00,10.338741,28.51597
9339.00,10.338794,28.51555
9340.00,10.337816,28.51502
9341.00,10.338368,28.51557
9342.00,10.338608,28.51523
9343.00,10.338229,28.51578
9344.00,10.337719,28.51575
9345.00,10.337628,28.51599
9346.00,10.337154,28.51587
9347.00,10.336745,28.51660
9348.00,10.336870,28.51561
9349.00,10.337731,28.51592
9350.00,10.338302,28.51626
9351.00,10.337839,28.51636
9352.00,10.337645,28.51657
9353.00,10.337565,28.51658
9354.00,10.337594,28.51597
9355.00,10.337306,28.51595
9356.00,10.337547,28.51458
9357.00,10.337834,28.51559
9358.00,10.338040,28.51568
9359.00,10.338528,28.51609
9360.00,10.337934,28.51540
9361.00,10.337454,28.51712
9362.00,10.337262,28.51570
9363.00,10.337720,28.51581
9364.00,10.337924,28.51581
9365.00,10.337840,28.51591
9366.00,10.337734,28.51576
9367.00,10.337984,28.51621
9368.00,10.337585,28.51520
9369.00,10.337651,28.51604
9370.00,10.338115,28.51545
9371.00,10.337873,28.51565
9372.00,10.337523,28.51518
9373.00,10.337511,28.51466
9374.00,10.336871,28.51521
9375.00,10.337145,28.51636
9376.00,10.336808,28.51540
9377.00,10.337184,28.51491
9378.00,10.337006,28.51568
9379.00,10.336501,28.51568
9380.00,10.336379,28.51586
9381.00,10.336882,28.51541
9382.00,10.336937,28.51626
9383.00,10.336094,28.51590
9384.00,10.336332,28.51582
9385.00,10.336884,28.51525
9386.00,10.336193,28.51533
9387.00,10.335131,28.51590
9388.00,10.334661,28.51646
9389.00,10.336158,28.51543
9390.00,10.336637,28.51564
9391.00,10.336700,28.51656
9392.00,10.336778,28.51651
9393.00,10.336228,28.51665
9394.00,10.335031,28.51630
9395.00,10.334975,28.51628
9396.00,10.334943,28.51638
9397.00,10.335014,28.51682
9398.00,10.335033,28.51607
9399.00,10.335421,28.51535
9400.00,10.334958,28.51614
9401.00,10.334944,28.51607
9402.00,10.335162,28.51620
9403.00,10.335381,28.51641
9404.00,10.335175,28.51630
9405.00,10.335548,28.51584
9406.00,10.336252,28.51537
9407.00,10.336433,28.51577
9408.00,10.336185,28.51559
9409.00,10.335039,28.51672
9410.00,10.334829,28.51589
9411.00,10.335221,28.51662
9412.00,10.335541,28.51589
9413.00,10.335830,28.51663
9414.00,10.335157,28.51732
9415.00,10.334961,28.51602
9416.00,10.334113,28.51587
9417.00,10.334641,28.51604
9418.00,10.335165,28.51526
9419.00,10.335700,28.51573
9420.00,10.335167,28.51592
9421.00,10.335226,28.51563
9422.00,10.335739,28.51676
9423.00,10.335885,28.51616
9424.00,10.335154,28.51538
9425.00,10.335330,28.51527
9426.00,10.335809,28.51613
9427.00,10.335636,28.51641
9428.00,10.334607,28.51661
9429.00,10.334664,28.51695
9430.00,10.335667,28.51588
9431.00,10.335876,28.51553
9432.00,10.335567,28.51629
9433.00,10.334708,28.51600
9434.00,10.334752,28.51500
9435.00,10.334675,28.51650
9436.00,10.334633,28.51698
9437.00,10.334884,28.51643
9438.00,10.334666,28.51617
9439.00,10.334959,28.51726
9440.00,10.334297,28.51677
9441.00,10.334396,28.51622
9442.00,10.334202,28.51656
9443.00,10.334411,28.51605
9444.00,10.333981,28.51641
9445.00,10.333008,28.51651
9446.00,10.333312,28.51715
9447.00,10.333788,28.51751
9448.00,10.333586,28.51609
9449.00,10.333566,28.51532
9450.00,10.333615,28.51611
9451.00,10.333632,28.51594
9452.00,10.333681,28.51665
9453.00,10.334847,28.51646
9454.00,10.333825,28.51618
9455.00,10.333134,28.51545
9456.00,10.333258,28.51594
9457.00,10.333359,28.51673
9458.00,10.333369,28.51691
9459.00,10.334320,28.51648
9460.00,10.334511,28.51532
9461.00,10.334429,28.51581
9462.00,10.335039,28.51594
9463.00,10.335067,28.51592
9464.00,10.334588,28.51614
9465.00,10.334168,28.51573
9466.00,10.333652,28.51695
9467.00,10.333782,28.51612
9468.00,10.333526,28.51663
9469.00,10.333367,28.51691
9470.00,10.333599,28.51639
9471.00,10.333233,28.51656
9472.00,10.332820,28.51683
9473.00,10.333667,28.51600
9474.00,10.333715,28.51591
9475.00,10.333630,28.51702
9476.00,10.333521,28.51705
9477.00,10.334089,28.51669
9478.00,10.334470,28.51680
9479.00,10.334713,28.51704
9480.00,10.334993,28.51760
9481.00,10.334282,28.51630
9482.00,10.334154,28.51691
9483.00,10.333997,28.51634
9484.00,10.333313,28.51675
9485.00,10.332919,28.51757
9486.00,10.332805,28.51677
9487.00,10.331718,28.51666
9488.00,10.332559,28.51705
9489.00,10.332986,28.51731
9490.00,10.333901,28.51730
9491.00,10.333807,28.51737
9492.00,10.332623,28.51742
9493.00,10.331806,28.51715
9494.00,10.332371,28.51706
9495.00,10.332936,28.51697
9496.00,10.332199,28.51858
9497.00,10.331383,28.51858
9498.00,10.331890,28.51714
9499.00,10.332309,28.51773
9500.00,10.333405,28.51717
9501.00,10.333313,28.51756
9502.00,10.332572,28.51764
9503.00,10.332431,28.51685
9504.00,10.332249,28.51683
9505.00,10.332943,28.51766
9506.00,10.332826,28.51820
9507.00,10.332241,28.51785
9508.00,10.332290,28.51751
9509.00,10.331924,28.51692
9510.00,10.331882,28.51638
9511.00,10.332110,28.51654
9512.00,10.332206,28.51680
9513.00,10.332461,28.51714
9514.00,10.332926,28.51704
9515.00,10.332415,28.51714
9516.00,10.332775,28.51804
9517.00,10.332611,28.51759
9518.00,10.332469,28.51706
9519.00,10.332563,28.51734
9520.00,10.333426,28.51649
9521.00,10.333367,28.51690
9522.00,10.332918,28.51695
9523.00,10.331981,28.51825
9524.00,10.331375,28.51847
9525.00,10.331511,28.51726
9526.00,10.331345,28.51809
9527.00,10.331167,28.51810
9528.00,10.331357,28.51695
9529.00,10.330976,28.51773
9530.00,10.331851,28.51837
9531.00,10.331858,28.51748
9532.00,10.331367,28.51697
9533.00,10.331165,28.51627
9534.00,10.331663,28.51721
9535.00,10.332364,28.51627
9536.00,10.332557,28.51703
9537.00,10.332791,28.51637
9538.00,10.332063,28.51669
9539.00,10.332329,28.51807
9540.00,10.331864,28.51764
9541.00,10.331672,28.51741
9542.00,10.331650,28.51761
9543.00,10.331557,28.51775
9544.00,10.331339,28.51771
9545.00,10.331074,28.51664
9546.00,10.331394,28.51691
9547.00,10.331566,28.51758
9548.00,10.331692,28.51826
9549.00,10.331916,28.51744
9550.00,10.331404,28.51769
9551.00,10.331181,28.51712
9552.00,10.330606,28.51642
9553.00,10.330161,28.51739
9554.00,10.330415,28.51731
9555.00,10.330989,28.51731
9556.00,10.330999,28.51765
9557.00,10.330871,28.51815
9558.00,10.330379,28.51742
9559.00,10.330527,28.51784
9560.00,10.330453,28.51789
9561.00,10.329703,28.51782
9562.00,10.329770,28.51743
9563.00,10.329969,28.51745
9564.00,10.329851,28.51875
9565.00,10.330903,28.51859
9566.00,10.330760,28.51848
9567.00,10.330581,28.51858
9568.00,10.330393,28.51828
9569.00,10.330462,28.51827
9570.00,10.330935,28.51855
9571.00,10.330847,28.51769
9572.00,10.330422,28.51712
9573.00,10.330716,28.51734
9574.00,10.330918,28.51870
9575.00,10.331792,28.51795
9576.00,10.331460,28.51813
9577.00,10.331293,28.51784
9578.00,10.331014,28.51750
9579.00,10.330868,28.51768
9580.00,10.331116,28.51674
9581.00,10.331003,28.51805
9582.00,10.330071,28.51782
9583.00,10.329547,28.51741
9584.00,10.329617,28.51781
9585.00,10.329404,28.51769
9586.00,10.329426,28.51787
9587.00,10.329796,28.51827
9588.00,10.329550,28.51717
9589.00,10.329535,28.51719
9590.00,10.329676,28.51767
9591.00,10.329709,28.51802
9592.00,10.330270,28.51736
9593.00,10.330436,28.51781
9594.00,10.330167,28.51884
9595.00,10.330193,28.51768
9596.00,10.330126,28.51782
9597.00,10.330555,28.51728
9598.00,10.331725,28.51795
9599.00,10.332150,28.51786
9600.00,10.331596,28.51775
9601.00,10.331324,28.51831
9602.00,10.331050,28.51779
9603.00,10.330511,28.51752
9604.00,10.329847,28.51752
9605.00,10.329498,28.51811
9606.00,10.330059,28.51675
9607.00,10.330348,28.51774
9608.00,10.330031,28.51844
9609.00,10.329937,28.51877
9610.00,10.330236,28.51835
9611.00,10.329414,28.51857
9612.00,10.328010,28.51802
9613.00,10.328580,28.51777
9614.00,10.328479,28.51762
9615.00,10.329272,28.51802
9616.00,10.329444,28.51887
9617.00,10.329536,28.51745
9618.00,10.330194,28.51737
9619.00,10.329829,28.51684
9620.00,10.330049,28.51743
9621.00,10.329558,28.51755
9622.00,10.328374,28.51792
9623.00,10.328666,28.51767
9624.00,10.328974,28.51773
9625.00,10.329374,28.51782
9626.00,10.329429,28.51761
9627.00,10.329326,28.51718
9628.00,10.329102,28.51739
9629.00,10.329435,28.51773
9630.00,10.329687,28.51737
9631.00,10.329536,28.51712
9632.00,10.329510,28.51573
9633.00,10.329723,28.51658
9634.00,10.330526,28.51686
9635.00,10.330852,28.51730
9636.00,10.330429,28.51712
9637.00,10.329434,28.51814
9638.00,10.328295,28.51767
9639.00,10.328065,28.51716
9640.00,10.328169,28.51817
9641.00,10.328881,28.51842
9642.00,10.329022,28.51827
9643.00,10.328254,28.51784
9644.00,10.328250,28.51769
9645.00,10.328914,28.51911
9646.00,10.329745,28.51815
9647.00,10.329180,28.51754
9648.00,10.329020,28.51704
9649.00,10.329968,28.51698
9650.00,10.329631,28.51740
9651.00,10.329599,28.51777
9652.00,10.329271,28.51725
9653.00,10.328837,28.51761
9654.00,10.329034,28.51832
9655.00,10.329718,28.51773
9656.00,10.330515,28.51714
9657.00,10.330616,28.51736
9658.00,10.330038,28.51805
9659.00,10.329363,28.51795
9660.00,10.329528,28.51844
9661.00,10.329426,28.51894
9662.00,10.329566,28.51846
9663.00,10.329142,28.51824
9664.00,10.329191,28.51732
9665.00,10.328589,28.51747
9666.00,10.328618,28.51799
9667.00,10.329458,28.51860
9668.00,10.329924,28.51772
9669.00,10.329749,28.51726
9670.00,10.329402,28.51823
9671.00,10.328775,28.51793
9672.00,10.328442,28.51844
9673.00,10.328577,28.51736
9674.00,10.328803,28.51748
9675.00,10.328203,28.51749
9676.00,10.328153,28.51803
9677.00,10.328155,28.51796
9678.00,10.328473,28.51813
9679.00,10.328411,28.51823
9680.00,10.327997,28.51820
9681.00,10.328894,28.51797
9682.00,10.329212,28.51799
9683.00,10.328451,28.51782
9684.00,10.327241,28.51852
9685.00,10.327747,28.51843
9686.00,10.327965,28.51882
9687.00,10.328362,28.51788
9688.00,10.328579,28.51693
9689.00,10.328748,28.51736
9690.00,10.328452,28.51677
9691.00,10.328960,28.51730
9692.00,10.328983,28.51803
9693.00,10.328796,28.51779
9694.00,10.328536,28.51837
9695.00,10.329035,28.51846
9696.00,10.328574,28.51828
9697.00,10.328802,28.51787
9698.00,10.329077,28.51866
9699.00,10.328613,28.51920
9700.00,10.327391,28.51818
9701.00,10.328079,28.51827
9702.00,10.328950,28.51742
9703.00,10.328433,28.51840
9704.00,10.328755,28.51857
9705.00,10.328396,28.51820
9706.00,10.329159,28.51834
9707.00,10.329225,28.51780
9708.00,10.329434,28.51820
9709.00,10.329293,28.51803
9710.00,10.329376,28.51774
9711.00,10.328860,28.51795
9712.00,10.328458,28.51779
9713.00,10.328717,28.51840
9714.00,10.328507,28.51727
9715.00,10.328573,28.51829
9716.00,10.328669,28.51852
9717.00,10.328875,28.51812
9718.00,10.328408,28.51734
9719.00,10.328575,28.51784
9720.00,10.328826,28.51734
9721.00,10.329181,28.51645
9722.00,10.329111,28.51751
9723.00,10.329222,28.51726
9724.00,10.329006,28.51789
9725.00,10.329266,28.51668
9726.00,10.329814,28.51733
9727.00,10.329405,28.51738
9728.00,10.328644,28.51748
9729.00,10.329131,28.51761
9730.00,10.330111,28.51804
9731.00,10.330089,28.51794
9732.00,10.329482,28.51829
9733.00,10.329321,28.51816
9734.00,10.329392,28.51829
9735.00,10.329499,28.51836
9736.00,10.329888,28.51858
9737.00,10.329372,28.51875
9738.00,10.328510,28.51852
9739.00,10.328930,28.51815
9740.00,10.328930,28.51864
9741.00,10.329248,28.51701
9742.00,10.329275,28.51823
9743.00,10.329252,28.51953
9744.00,10.329348,28.51795
9745.00,10.329312,28.51817
9746.00,10.329282,28.51755
9747.00,10.329167,28.51772
9748.00,10.330052,28.51734
9749.00,10.329519,28.51775
9750.00,10.328659,28.51771
9751.00,10.327936,28.51759
9752.00,10.327914,28.51785
9753.00,10.327601,28.51718
9754.00,10.328345,28.51720
9755.00,10.328811,28.51722
9756.00,10.328685,28.51820
9757.00,10.328265,28.51734
9758.00,10.328400,28.51825
9759.00,10.327609,28.51736
9760.00,10.327774,28.51753
9761.00,10.328357,28.51805
9762.00,10.327869,28.51779
9763.00,10.328420,28.51808
9764.00,10.328371,28.51822
9765.00,10.327725,28.51715
9766.00,10.327825,28.51713
9767.00,10.327881,28.51728
9768.00,10.327967,28.51743
9769.00,10.328033,28.51817
9770.00,10.328115,28.51822
9771.00,10.328691,28.51788
9772.00,10.328753,28.51845
9773.00,10.328464,28.51682
9774.00,10.328854,28.51758
9775.00,10.328928,28.51863
9776.00,10.329245,28.51848
9777.00,10.329739,28.51790
9778.00,10.329479,28.51737
9779.00,10.329004,28.51879
9780.00,10.329251,28.51854
9781.00,10.328656,28.51825
9782.00,10.328835,28.51783
9783.00,10.329599,28.51780
9784.00,10.329561,28.51725
9785.00,10.329250,28.51817
9786.00,10.328941,28.51770
9787.00,10.328639,28.51810
9788.00,10.328740,28.51853
9789.00,10.328678,28.51799
9790.00,10.328062,28.51826
9791.00,10.328210,28.51829
9792.00,10.329123,28.51841
9793.00,10.329041,28.51809
9794.00,10.329347,28.51902
9795.00,10.329093,28.51786
9796.00,10.329510,28.51835
9797.00,10.329488,28.51792
9798.00,10.328759,28.51856
9799.00,10.328492,28.51805
9800.00,10.328960,28.51816
9801.00,10.328588,28.51961
9802.00,10.327647,28.51869
9803.00,10.328350,28.51917
9804.00,10.328209,28.51930
9805.00,10.328582,28.51952
9806.00,10.329380,28.51852
9807.00,10.329071,28.51830
9808.00,10.328594,28.51790
9809.00,10.328163,28.51847
9810.00,10.328184,28.51780
9811.00,10.327944,28.51830
9812.00,10.328050,28.51881
9813.00,10.327876,28.51844
9814.00,10.328647,28.51784
9815.00,10.328546,28.51779
9816.00,10.328637,28.51731
9817.00,10.328315,28.51782
9818.00,10.329055,28.51854
9819.00,10.328832,28.51802
9820.00,10.328533,28.51746
9821.00,10.328323,28.51840
9822.00,10.327908,28.51815
9823.00,10.327543,28.51819
9824.00,10.327547,28.51893
9825.00,10.327891,28.51875
9826.00,10.327633,28.51783
9827.00,10.328434,28.51820
9828.00,10.328948,28.51932
9829.00,10.329053,28.51866
9830.00,10.329797,28.51851
9831.00,10.329216,28.51867
9832.00,10.328504,28.51873
9833.00,10.327884,28.51816
9834.00,10.328150,28.51853
9835.00,10.328503,28.51851
9836.00,10.328713,28.51867
9837.00,10.329266,28.51824
9838.00,10.328677,28.51831
9839.00,10.328670,28.51833
9840.00,10.328609,28.51912
9841.00,10.328240,28.51860
9842.00,10.327905,28.51820
9843.00,10.327720,28.51828
9844.00,10.326673,28.51869
9845.00,10.326089,28.51788
9846.00,10.326565,28.51781
9847.00,10.327085,28.51761
9848.00,10.327562,28.51778
9849.00,10.327960,28.51868
9850.00,10.327575,28.51866
9851.00,10.327691,28.51873
9852.00,10.326851,28.51854
9853.00,10.327459,28.51793
9854.00,10.328121,28.51773
9855.00,10.329110,28.51917
9856.00,10.329730,28.51868
9857.00,10.330236,28.51841
9858.00,10.330032,28.51844
9859.00,10.329442,28.51822
9860.00,10.329187,28.51888
9861.00,10.328252,28.51790
9862.00,10.327748,28.51786
9863.00,10.328358,28.51786
9864.00,10.329237,28.51785
9865.00,10.329319,28.51833
9866.00,10.329040,28.51864
9867.00,10.328202,28.51903
9868.00,10.327532,28.51885
9869.00,10.327346,28.51854
9870.00,10.327441,28.51841
9871.00,10.328236,28.51838
9872.00,10.327786,28.51822
9873.00,10.327297,28.51864
9874.00,10.326925,28.51805
9875.00,10.327307,28.51896
9876.00,10.327448,28.51970
9877.00,10.327342,28.51959
9878.00,10.327581,28.51829
9879.00,10.327206,28.51767
9880.00,10.327136,28.51793
9881.00,10.326586,28.51873
9882.00,10.326063,28.51914
9883.00,10.326758,28.51781
9884.00,10.326764,28.51814
9885.00,10.326735,28.51830
9886.00,10.326664,28.51851
9887.00,10.327084,28.51746
9888.00,10.326969,28.51830
9889.00,10.327156,28.51818
9890.00,10.327514,28.51808
9891.00,10.326908,28.51840
9892.00,10.326783,28.51915
9893.00,10.326931,28.51930
9894.00,10.327065,28.51899
9895.00,10.326581,28.51787
9896.00,10.325882,28.51783
9897.00,10.326624,28.51830
9898.00,10.327148,28.51884
9899.00,10.327136,28.51890
9900.00,10.327706,28.51832
9901.00,10.327051,28.51829
9902.00,10.327278,28.51817
9903.00,10.326932,28.51898
9904.00,10.326985,28.51953
9905.00,10.326406,28.51796
9906.00,10.325441,28.51844
9907.00,10.325745,28.51857
9908.00,10.326283,28.51892
9909.00,10.325900,28.51881
9910.00,10.326483,28.51917
9911.00,10.326362,28.51881
9912.00,10.326761,28.51823
9913.00,10.326900,28.51802
9914.00,10.326897,28.51746
9915.00,10.327323,28.51768
9916.00,10.326817,28.51745
9917.00,10.325860,28.51891
9918.00,10.325896,28.51862
9919.00,10.325988,28.51886
9920.00,10.326216,28.51905
9921.00,10.326783,28.51875
9922.00,10.326610,28.51800
9923.00,10.326369,28.51806
9924.00,10.326816,28.51875
9925.00,10.325984,28.51905
9926.00,10.326148,28.51947
9927.00,10.326301,28.51930
9928.00,10.326495,28.51849
9929.00,10.325913,28.51912
9930.00,10.325409,28.51863
9931.00,10.325766,28.51879
9932.00,10.325602,28.51993
9933.00,10.325025,28.51839
9934.00,10.325041,28.51806
9935.00,10.325193,28.51866
9936.00,10.325231,28.51823
9937.00,10.326200,28.51900
9938.00,10.327066,28.51909
9939.00,10.326210,28.51899
9940.00,10.325889,28.51823
9941.00,10.325625,28.51883
9942.00,10.325481,28.51957
9943.00,10.325318,28.51888
9944.00,10.325598,28.51843
9945.00,10.325136,28.51927
9946.00,10.325231,28.51881
9947.00,10.325407,28.51879
9948.00,10.326100,28.51818
9949.00,10.325703,28.51886
9950.00,10.325769,28.51852
9951.00,10.325250,28.51796
9952.00,10.325971,28.51855
9953.00,10.326448,28.51896
9954.00,10.325775,28.51817
9955.00,10.325136,28.51775
9956.00,10.325318,28.51908
9957.00,10.324461,28.51898
9958.00,10.324640,28.51849
9959.00,10.324566,28.51927
9960.00,10.324462,28.51832
9961.00,10.324974,28.51896
9962.00,10.325206,28.51782
9963.00,10.324685,28.51919
9964.00,10.324394,28.51882
9965.00,10.324028,28.51798
9966.00,10.323342,28.51889
9967.00,10.323595,28.51858
9968.00,10.324166,28.51797
9969.00,10.324118,28.51803
9970.00,10.324344,28.51833
9971.00,10.324208,28.51816
9972.00,10.324138,28.51799
9973.00,10.324784,28.51961
9974.00,10.324885,28.51969
9975.00,10.325282,28.51913
9976.00,10.325645,28.51884
9977.00,10.324392,28.51879
9978.00,10.324393,28.51891
9979.00,10.324688,28.51932
9980.00,10.324952,28.51839
9981.00,10.325063,28.51799
9982.00,10.325020,28.51808
9983.00,10.325231,28.51824
9984.00,10.324889,28.51859
9985.00,10.324584,28.51895
9986.00,10.324412,28.51814
9987.00,10.324305,28.51876
9988.00,10.324775,28.51893
9989.00,10.324152,28.51878
9990.00,10.323869,28.51868
9991.00,10.324135,28.51914
9992.00,10.324791,28.51840
9993.00,10.323789,28.51937
9994.00,10.322877,28.51858
9995.00,10.323384,28.51952
9996.00,10.323280,28.51879
9997.00,10.323229,28.51948
9998.00,10.323202,28.51959
9999.00,10.323393,28.51897
10000.00,10.323246,28.51969
10001.00,10.323179,28.51982
10002.00,10.323124,28.51971
10003.00,10.322142,28.51902
10004.00,10.322629,28.51957
10005.00,10.323184,28.51938
10006.00,10.323351,28.51825
10007.00,10.322810,28.51937
10008.00,10.322753,28.51852
10009.00,10.323591,28.51858
10010.00,10.323132,28.51885
10011.00,10.322059,28.51884
10012.00,10.322490,28.51904
10013.00,10.321875,28.51857
10014.00,10.321051,28.51917
10015.00,10.320907,28.52116
10016.00,10.320298,28.52045
10017.00,10.320232,28.52010
10018.00,10.321317,28.51990
10019.00,10.321907,28.51952
10020.00,10.321738,28.51936
10021.00,10.322579,28.51932
10022.00,10.322302,28.51903
10023.00,10.321526,28.51898
10024.00,10.321643,28.51952
10025.00,10.321420,28.51882
10026.00,10.320979,28.51931
10027.00,10.320823,28.52015
10028.00,10.321872,28.51860
10029.00,10.320901,28.51810
10030.00,10.320264,28.51863
10031.00,10.320023,28.51861
10032.00,10.320012,28.51860
10033.00,10.320089,28.51878
10034.00,10.320256,28.51864
10035.00,10.320394,28.51759
10036.00,10.320793,28.51825
10037.00,10.320979,28.51904
10038.00,10.320703,28.51813
10039.00,10.319975,28.51885
10040.00,10.319777,28.51972
10041.00,10.320112,28.51911
10042.00,10.319547,28.51855
10043.00,10.320483,28.51870
10044.00,10.320998,28.51924
10045.00,10.319496,28.51967
10046.00,10.319097,28.51841
10047.00,10.319830,28.51924
10048.00,10.320653,28.51893
10049.00,10.320503,28.51954
10050.00,10.319300,28.51927
10051.00,10.319092,28.51935
10052.00,10.319991,28.51965
10053.00,10.320379,28.51949
10054.00,10.320769,28.51929
10055.00,10.320924,28.51967
10056.00,10.320114,28.51933
10057.00,10.319853,28.51897
10058.00,10.320559,28.51890
10059.00,10.320327,28.51984
10060.00,10.319947,28.51857
10061.00,10.319327,28.51816
10062.00,10.318830,28.51895
10063.00,10.318479,28.51846
10064.00,10.317730,28.51888
10065.00,10.317206,28.51961
10066.00,10.317903,28.51865
10067.00,10.318934,28.51842
10068.00,10.319430,28.51877
10069.00,10.319053,28.51960
10070.00,10.319044,28.51863
10071.00,10.318899,28.51883
10072.00,10.318443,28.51844
10073.00,10.318141,28.51913
10074.00,10.317663,28.51940
10075.00,10.318047,28.51859
10076.00,10.318700,28.51877
10077.00,10.318377,28.51903
10078.00,10.317840,28.51829
10079.00,10.318318,28.51831
10080.00,10.318848,28.51900
10081.00,10.318440,28.51898
10082.00,10.318591,28.51879
10083.00,10.318167,28.51997
10084.00,10.316663,28.51930
10085.00,10.315706,28.51948
10086.00,10.316124,28.52000
10087.00,10.316692,28.51983
10088.00,10.317290,28.51899
10089.00,10.317932,28.51899
10090.00,10.318151,28.51852
10091.00,10.318312,28.51922
10092.00,10.319012,28.51926
10093.00,10.318637,28.51869
10094.00,10.318054,28.52012
10095.00,10.318253,28.51893
10096.00,10.317736,28.51924
10097.00,10.317427,28.51997
10098.00,10.317574,28.52012
10099.00,10.317408,28.52003
10100.00,10.316890,28.51965
10101.00,10.317254,28.51982
10102.00,10.317071,28.52013
10103.00,10.316257,28.51990
10104.00,10.316321,28.51989
10105.00,10.316282,28.51915
10106.00,10.315743,28.52059
10107.00,10.316090,28.51965
10108.00,10.316034,28.51906
10109.00,10.316407,28.51988
10110.00,10.316248,28.51920
