"","time","Q","cond"
"7398",7398,86.5162415392341,"2_trend"
"7399",7399,86.5197323468546,"2_trend"
"7400",7400,86.5232231544752,"2_trend"
"7401",7401,86.5267139620958,"2_trend"
"7402",7402,86.5302047697163,"2_trend"
"7403",7403,86.5336955773369,"2_trend"
"7404",7404,86.5371863849575,"2_trend"
"7405",7405,86.540677192578,"2_trend"
"7406",7406,86.5441680001986,"2_trend"
"7407",7407,86.5476588078191,"2_trend"
"7408",7408,86.5511496154397,"2_trend"
"7409",7409,86.5546404230603,"2_trend"
"7410",7410,86.5581312306808,"2_trend"
"7411",7411,86.5616220383014,"2_trend"
"7412",7412,86.5651128459219,"2_trend"
"7413",7413,86.5686036535425,"2_trend"
"7414",7414,86.5720944611631,"2_trend"
"7415",7415,86.5755852687836,"2_trend"
"7416",7416,86.5790760764042,"2_trend"
"7417",7417,86.5825668840248,"2_trend"
"7418",7418,86.5860576916453,"2_trend"
"7419",7419,86.5895484992659,"2_trend"
"7420",7420,86.5930393068865,"2_trend"
"7421",7421,86.596530114507,"2_trend"
"7422",7422,86.6000209221276,"2_trend"
"7423",7423,86.6035117297481,"2_trend"
"7424",7424,86.6070025373687,"2_trend"
"7425",7425,86.6104933449893,"2_trend"
"7426",7426,86.6139841526098,"2_trend"
"7427",7427,86.6174749602304,"2_trend"
"7428",7428,86.6209657678509,"2_trend"
"7429",7429,86.6244565754715,"2_trend"
"7430",7430,86.6279473830921,"2_trend"
"7431",7431,86.6314381907126,"2_trend"
"7432",7432,86.6349289983332,"2_trend"
"7433",7433,86.6384198059538,"2_trend"
"7434",7434,86.6419106135743,"2_trend"
"7435",7435,86.6454014211949,"2_trend"
"7436",7436,86.6488922288155,"2_trend"
"7437",7437,86.652383036436,"2_trend"
"7438",7438,86.6558738440566,"2_trend"
"7439",7439,86.6593646516771,"2_trend"
"7440",7440,86.6628554592977,"2_trend"
"7441",7441,86.6663462669183,"2_trend"
"7442",7442,86.6698370745388,"2_trend"
"7443",7443,86.6733278821594,"2_trend"
"7444",7444,86.676676767839,"2_trend"
"7445",7445,86.6800256535187,"2_trend"
"7446",7446,86.6833745391984,"2_trend"
"7447",7447,86.686723424878,"2_trend"
"7448",7448,86.6900723105577,"2_trend"
"7449",7449,86.6934211962373,"2_trend"
"7450",7450,86.696770081917,"2_trend"
"7451",7451,86.7001189675967,"2_trend"
"7452",7452,86.7034678532763,"2_trend"
"7453",7453,86.706816738956,"2_trend"
"7454",7454,86.7101656246356,"2_trend"
"7455",7455,86.7135145103153,"2_trend"
"7456",7456,86.7168633959949,"2_trend"
"7457",7457,86.7202122816746,"2_trend"
"7458",7458,86.7235611673543,"2_trend"
"7459",7459,86.7269100530339,"2_trend"
"7460",7460,86.7302589387136,"2_trend"
"7461",7461,86.7336078243932,"2_trend"
"7462",7462,86.7369567100729,"2_trend"
"7463",7463,86.7403055957526,"2_trend"
"7464",7464,86.7436544814322,"2_trend"
"7465",7465,86.7470033671119,"2_trend"
"7466",7466,86.7503522527915,"2_trend"
"7467",7467,86.7537011384712,"2_trend"
"7468",7468,86.7570500241509,"2_trend"
"7469",7469,86.7603989098305,"2_trend"
"7470",7470,86.7637477955102,"2_trend"
"7471",7471,86.7670966811898,"2_trend"
"7472",7472,86.7704455668695,"2_trend"
"7473",7473,86.7737944525491,"2_trend"
"7474",7474,86.7771433382288,"2_trend"
"7475",7475,86.7804922239085,"2_trend"
"7476",7476,86.7838411095881,"2_trend"
"7477",7477,86.7871899952678,"2_trend"
"7478",7478,86.7905388809475,"2_trend"
"7479",7479,86.7938877666271,"2_trend"
"7480",7480,86.7972366523068,"2_trend"
"7481",7481,86.8005855379864,"2_trend"
"7482",7482,86.8039344236661,"2_trend"
"7483",7483,86.8072833093457,"2_trend"
"7484",7484,86.8106321950254,"2_trend"
"7485",7485,86.8139810807051,"2_trend"
"7486",7486,86.8173299663847,"2_trend"
"7487",7487,86.8206788520644,"2_trend"
"7488",7488,86.824027737744,"2_trend"
"7489",7489,86.8273766234237,"2_trend"
"7490",7490,86.8307255091034,"2_trend"
"7491",7491,86.834074394783,"2_trend"
"7492",7492,86.8374232804627,"2_trend"
"7493",7493,86.8407721661423,"2_trend"
"7494",7494,86.844121051822,"2_trend"
"7495",7495,86.8474699375016,"2_trend"
"7496",7496,86.8508188231813,"2_trend"
"7497",7497,86.854167708861,"2_trend"
"7498",7498,86.8575165945406,"2_trend"
"7499",7499,86.8608654802203,"2_trend"
"7500",7500,86.8642143658999,"2_trend"
"7501",7501,86.8675632515796,"2_trend"
"7502",7502,86.8709121372593,"2_trend"
"7503",7503,86.8742610229389,"2_trend"
"7504",7504,86.8776099086186,"2_trend"
"7505",7505,86.8809587942982,"2_trend"
"7506",7506,86.8843076799779,"2_trend"
"7507",7507,86.8876565656576,"2_trend"
"7508",7508,86.8910054513372,"2_trend"
"7509",7509,86.8943543370169,"2_trend"
"7510",7510,86.8977032226965,"2_trend"
"7511",7511,86.9010521083762,"2_trend"
"7512",7512,86.9044009940558,"2_trend"
"7513",7513,86.9077498797355,"2_trend"
"7514",7514,86.9110987654152,"2_trend"
"7515",7515,86.9144476510948,"2_trend"
"7516",7516,86.9177965367745,"2_trend"
"7517",7517,86.9211454224541,"2_trend"
"7518",7518,86.9244943081338,"2_trend"
"7519",7519,86.9278431938135,"2_trend"
"7520",7520,86.9311920794931,"2_trend"
"7521",7521,86.9345409651728,"2_trend"
"7522",7522,86.9378898508524,"2_trend"
"7523",7523,86.9412387365321,"2_trend"
"7524",7524,86.9445876222118,"2_trend"
"7525",7525,86.9479365078914,"2_trend"
"7526",7526,86.9512853935711,"2_trend"
"7527",7527,86.9546342792507,"2_trend"
"7528",7528,86.9579831649304,"2_trend"
"7529",7529,86.96133205061,"2_trend"
"7530",7530,86.9646809362897,"2_trend"
"7531",7531,86.9680298219694,"2_trend"
"7532",7532,86.971378707649,"2_trend"
"7533",7533,86.9747275933287,"2_trend"
"7534",7534,86.9780764790083,"2_trend"
"7535",7535,86.981425364688,"2_trend"
"7536",7536,86.9847742503677,"2_trend"
"7537",7537,86.9881231360473,"2_trend"
"7538",7538,86.991472021727,"2_trend"
"7539",7539,86.9948209074066,"2_trend"
"7540",7540,86.9981697930863,"2_trend"
"7541",7541,87.001518678766,"2_trend"
"7542",7542,87.0048675644456,"2_trend"
"7543",7543,87.0082164501253,"2_trend"
"7544",7544,87.0115653358049,"2_trend"
"7545",7545,87.0149142214846,"2_trend"
"7546",7546,87.0182631071642,"2_trend"
"7547",7547,87.0216119928439,"2_trend"
"7548",7548,87.0249608785236,"2_trend"
"7549",7549,87.0283097642032,"2_trend"
"7550",7550,87.0316586498829,"2_trend"
"7551",7551,87.0350075355625,"2_trend"
"7552",7552,87.0383564212422,"2_trend"
"7553",7553,87.0417053069219,"2_trend"
"7554",7554,87.0450541926015,"2_trend"
"7555",7555,87.0484030782812,"2_trend"
"7556",7556,87.0517519639608,"2_trend"
"7557",7557,87.0551008496405,"2_trend"
"7558",7558,87.0584497353202,"2_trend"
"7559",7559,87.0617986209998,"2_trend"
"7560",7560,87.0651475066795,"2_trend"
"7561",7561,87.0684963923591,"2_trend"
"7562",7562,87.0718452780388,"2_trend"
"7563",7563,87.0751941637185,"2_trend"
"7564",7564,87.0785430493981,"2_trend"
"7565",7565,87.0818919350778,"2_trend"
"7566",7566,87.0850927609253,"2_trend"
"7567",7567,87.0882935867728,"2_trend"
"7568",7568,87.0914944126204,"2_trend"
"7569",7569,87.0946952384679,"2_trend"
"7570",7570,87.0978960643155,"2_trend"
"7571",7571,87.101096890163,"2_trend"
"7572",7572,87.1042977160106,"2_trend"
"7573",7573,87.1074985418581,"2_trend"
"7574",7574,87.1106993677057,"2_trend"
"7575",7575,87.1139001935532,"2_trend"
"7576",7576,87.1171010194008,"2_trend"
"7577",7577,87.1203018452483,"2_trend"
"7578",7578,87.1235026710959,"2_trend"
"7579",7579,87.1267034969434,"2_trend"
"7580",7580,87.129904322791,"2_trend"
"7581",7581,87.1331051486385,"2_trend"
"7582",7582,87.136305974486,"2_trend"
"7583",7583,87.1395068003336,"2_trend"
"7584",7584,87.1427076261811,"2_trend"
"7585",7585,87.1459084520287,"2_trend"
"7586",7586,87.1491092778762,"2_trend"
"7587",7587,87.1523101037238,"2_trend"
"7588",7588,87.1555109295713,"2_trend"
"7589",7589,87.1587117554189,"2_trend"
"7590",7590,87.1619125812664,"2_trend"
"7591",7591,87.165113407114,"2_trend"
"7592",7592,87.1683142329615,"2_trend"
"7593",7593,87.1715150588091,"2_trend"
"7594",7594,87.1747158846566,"2_trend"
"7595",7595,87.1779167105042,"2_trend"
"7596",7596,87.1811175363517,"2_trend"
"7597",7597,87.1843183621993,"2_trend"
"7598",7598,87.1875191880468,"2_trend"
"7599",7599,87.1907200138944,"2_trend"
"7600",7600,87.1939208397419,"2_trend"
"7601",7601,87.1971216655895,"2_trend"
"7602",7602,87.200322491437,"2_trend"
"7603",7603,87.2035233172845,"2_trend"
"7604",7604,87.2067241431321,"2_trend"
"7605",7605,87.2099249689796,"2_trend"
"7606",7606,87.2131257948272,"2_trend"
"7607",7607,87.2163266206747,"2_trend"
"7608",7608,87.2195274465223,"2_trend"
"7609",7609,87.2227282723698,"2_trend"
"7610",7610,87.2259290982174,"2_trend"
"7611",7611,87.2291299240649,"2_trend"
"7612",7612,87.2323307499125,"2_trend"
"7613",7613,87.23553157576,"2_trend"
"7614",7614,87.2387324016076,"2_trend"
"7615",7615,87.2419332274551,"2_trend"
"7616",7616,87.2451340533027,"2_trend"
"7617",7617,87.2483348791502,"2_trend"
"7618",7618,87.2515357049978,"2_trend"
"7619",7619,87.2547365308453,"2_trend"
"7620",7620,87.2579373566928,"2_trend"
"7621",7621,87.2611381825404,"2_trend"
"7622",7622,87.264339008388,"2_trend"
"7623",7623,87.2675398342355,"2_trend"
"7624",7624,87.270740660083,"2_trend"
"7625",7625,87.2739414859306,"2_trend"
"7626",7626,87.2771423117781,"2_trend"
"7627",7627,87.2803431376257,"2_trend"
"7628",7628,87.2835439634732,"2_trend"
"7629",7629,87.2867447893208,"2_trend"
"7630",7630,87.2899456151683,"2_trend"
"7631",7631,87.2931464410159,"2_trend"
"7632",7632,87.2963472668634,"2_trend"
"7633",7633,87.299548092711,"2_trend"
"7634",7634,87.3027489185585,"2_trend"
"7635",7635,87.3059497444061,"2_trend"
"7636",7636,87.3091505702536,"2_trend"
"7637",7637,87.3123513961011,"2_trend"
"7638",7638,87.3155522219487,"2_trend"
"7639",7639,87.3187530477962,"2_trend"
"7640",7640,87.3219538736438,"2_trend"
"7641",7641,87.3251546994913,"2_trend"
"7642",7642,87.3283555253389,"2_trend"
"7643",7643,87.3315563511864,"2_trend"
"7644",7644,87.334757177034,"2_trend"
"7645",7645,87.3379580028815,"2_trend"
"7646",7646,87.3411588287291,"2_trend"
"7647",7647,87.3443596545766,"2_trend"
"7648",7648,87.3475604804242,"2_trend"
"7649",7649,87.3507613062717,"2_trend"
"7650",7650,87.3539621321193,"2_trend"
"7651",7651,87.3571629579668,"2_trend"
"7652",7652,87.3603637838144,"2_trend"
"7653",7653,87.3635646096619,"2_trend"
"7654",7654,87.3667654355094,"2_trend"
"7655",7655,87.369966261357,"2_trend"
"7656",7656,87.3731670872045,"2_trend"
"7657",7657,87.3763679130521,"2_trend"
"7658",7658,87.3795687388996,"2_trend"
"7659",7659,87.3827695647472,"2_trend"
"7660",7660,87.3859703905947,"2_trend"
"7661",7661,87.3891712164423,"2_trend"
"7662",7662,87.3923720422898,"2_trend"
"7663",7663,87.3955728681374,"2_trend"
"7664",7664,87.3987736939849,"2_trend"
"7665",7665,87.4019745198325,"2_trend"
"7666",7666,87.40517534568,"2_trend"
"7667",7667,87.4083761715276,"2_trend"
"7668",7668,87.4115769973751,"2_trend"
"7669",7669,87.4147778232226,"2_trend"
"7670",7670,87.4179786490702,"2_trend"
"7671",7671,87.4211794749177,"2_trend"
"7672",7672,87.4243803007653,"2_trend"
"7673",7673,87.4275811266128,"2_trend"
"7674",7674,87.4307819524604,"2_trend"
"7675",7675,87.4339827783079,"2_trend"
"7676",7676,87.4371836041555,"2_trend"
"7677",7677,87.440384430003,"2_trend"
"7678",7678,87.4435852558506,"2_trend"
"7679",7679,87.4467860816981,"2_trend"
"7680",7680,87.4499869075457,"2_trend"
"7681",7681,87.4531877333932,"2_trend"
"7682",7682,87.4563885592408,"2_trend"
"7683",7683,87.4595893850883,"2_trend"
"7684",7684,87.4627902109359,"2_trend"
"7685",7685,87.4659910367834,"2_trend"
"7686",7686,87.469191862631,"2_trend"
"7687",7687,87.4723926884785,"2_trend"
"7688",7688,87.4754548370368,"2_trend"
"7689",7689,87.478516985595,"2_trend"
"7690",7690,87.4815791341533,"2_trend"
"7691",7691,87.4846412827115,"2_trend"
"7692",7692,87.4877034312698,"2_trend"
"7693",7693,87.4907655798281,"2_trend"
