"","sTN","s.dp...2"
"1794",1794,56.1395173333332
"1795",1795,56.1646213333332
"1796",1796,56.2940463999996
"1797",1797,56.552896533333
"1798",1798,56.495157333333
"1799",1799,56.6828794666666
"1800",1800,56.6887370666668
"1801",1801,56.4343498666664
"1802",1802,56.0982352
"1803",1803,55.9080026666664
"1804",1804,55.6148437333334
"1805",1805,55.439952533333
"1806",1806,55.3342368
"1807",1807,55.3481834666666
"1808",1808,55.5852767999998
"1809",1809,55.7417583999998
"1810",1810,55.8971242666666
"1811",1811,55.772998933333
"1812",1812,55.5046650666664
"1813",1813,55.4301898666666
"1814",1814,55.6003392
"1815",1815,55.8223701333332
"1816",1816,55.998098133333
"1817",1817,56.1953039999996
"1818",1818,56.4524805333334
"1819",1819,56.5908314666666
"1820",1820,56.670048533333
"1821",1821,56.8176042666664
"1822",1822,56.8535866666668
"1823",1823,56.5827424
"1824",1824,56.2544378666666
"1825",1825,56.2404912
"1826",1826,56.2139925333334
"1827",1827,56.2312864
"1828",1828,56.1662949333334
"1829",1829,56.1272442666668
"1830",1830,55.9724362666666
"1831",1831,55.9102341333334
"1832",1832,55.769651733333
"1833",1833,55.6753722666666
"1834",1834,55.5331162666664
"1835",1835,55.7911296
"1836",1836,55.9768991999996
"1837",1837,55.8748095999998
"1838",1838,55.6449685333332
"1839",1839,55.3175007999996
"1840",1840,55.0578138666664
"1841",1841,55.0561402666666
"1842",1842,54.9582346666666
"1843",1843,54.8887802666666
"1844",1844,54.8957535999996
"1845",1845,54.8472191999998
"1846",1846,54.9886384
"1847",1847,55.0460986666668
"1848",1848,55.2117850666666
"1849",1849,55.3777503999996
"1850",1850,55.5066175999998
"1851",1851,55.547899733333
"1852",1852,55.467288
"1853",1853,55.5939237333332
"1854",1854,55.7894559999998
"1855",1855,56.0061872
"1856",1856,56.2583429333334
"1857",1857,56.4321183999998
"1858",1858,56.5637749333332
"1859",1859,56.6795322666666
"1860",1860,56.4549909333334
"1861",1861,56.1079978666664
"1862",1862,55.9579317333332
"1863",1863,55.6591941333334
"1864",1864,55.6248853333334
"1865",1865,55.8943349333334
"1866",1866,56.1950250666666
"1867",1867,56.5241663999998
"1868",1868,56.6468970666664
"1869",1869,56.869206933333
"1870",1870,56.7155146666664
"1871",1871,56.5682378666668
"1872",1872,56.7375503999996
"1873",1873,56.9651599999998
"1874",1874,56.8968213333332
"1875",1875,56.4904154666664
"1876",1876,56.3821893333334
"1877",1877,56.3473226666666
"1878",1878,56.2876309333332
"1879",1879,56.1651792
"1880",1880,55.940358933333
"1881",1881,56.0814991999996
"1882",1882,55.9172074666664
"1883",1883,55.8159546666664
"1884",1884,55.9724362666666
"1885",1885,56.2934885333334
"1886",1886,56.4123141333332
"1887",1887,56.3275183999998
"1888",1888,56.3701951999996
"1889",1889,56.193909333333
"1890",1890,56.1205498666664
"1891",1891,56.2190133333332
"1892",1892,56.4243082666664
"1893",1893,56.5099408
"1894",1894,56.8678122666664
"1895",1895,57.0521872
"1896",1896,57.2290309333334
"1897",1897,57.4697503999998
"1898",1898,57.364592533333
"1899",1899,57.2837018666664
"1900",1900,57.4507829333334
"1901",1901,57.3810495999996
"1902",1902,57.2189893333334
"1903",1903,57.3757498666664
"1904",1904,57.459150933333
"1905",1905,57.2926277333334
"1906",1906,57.1512085333332
"1907",1907,56.911046933333
"1908",1908,56.4993413333334
"1909",1909,56.435744533333
"1910",1910,56.7816218666666
"1911",1911,56.7283455999996
"1912",1912,56.952050133333
"1913",1913,57.008952533333
"1914",1914,57.0329408
"1915",1915,56.9180202666666
"1916",1916,56.8220671999998
"1917",1917,56.8770170666666
"1918",1918,57.0982111999998
"1919",1919,57.1598554666664
"1920",1920,57.1768703999998
"1921",1921,57.0825909333334
"1922",1922,56.9132784
"1923",1923,56.5668432000002
"1924",1924,56.3556906666668
"1925",1925,56.0404959999996
"1926",1926,55.8686730666666
"1927",1927,55.5838821333332
"1928",1928,55.3576671999998
"1929",1929,55.2675717333332
"1930",1930,55.2647824
"1931",1931,55.5105226666666
"1932",1932,55.4806767999998
"1933",1933,55.4215429333334
"1934",1934,55.2963018666664
"1935",1935,55.4625461333334
"1936",1936,55.5897397333334
"1937",1937,55.8279487999996
"1938",1938,55.9063290666666
"1939",1939,55.8466373333334
"1940",1940,56.083451733333
"1941",1941,56.3632218666666
"1942",1942,56.4934837333334
"1943",1943,56.6103567999998
"1944",1944,56.9023999999996
"1945",1945,57.1015583999998
"1946",1946,56.8761802666666
"1947",1947,56.7339242666666
"1948",1948,56.5925050666664
"1949",1949,56.6714431999996
"1950",1950,56.6460602666664
"1951",1951,56.7311349333334
"1952",1952,56.6410394666668
"1953",1953,56.6418762666666
"1954",1954,56.7157935999996
"1955",1955,56.9102101333332
"1956",1956,57.1503717333332
"1957",1957,57.3676607999998
"1958",1958,57.2638975999996
"1959",1959,57.2415829333334
"1960",1960,57.0178784
"1961",1961,56.8828746666666
"1962",1962,56.8061679999998
"1963",1963,56.8524709333332
"1964",1964,56.7534495999996
"1965",1965,56.5024095999998
"1966",1966,56.7001733333332
"1967",1967,56.5724218666666
"1968",1968,56.3289130666664
"1969",1969,56.2243130666664
"1970",1970,56.2851205333332
"1971",1971,56.2881888
"1972",1972,56.1116239999998
"1973",1973,56.2279392
"1974",1974,56.2142714666666
"1975",1975,56.0047925333334
"1976",1976,55.9838725333332
"1977",1977,55.9925194666666
"1978",1978,56.2011615999998
"1979",1979,56.2787050666664
"1980",1980,56.5523386666668
"1981",1981,56.4050618666664
"1982",1982,56.2075770666666
"1983",1983,56.6812058666664
"1984",1984,56.8072837333334
"1985",1985,56.8742277333332
"1986",1986,56.8982159999998
"1987",1987,56.9171834666666
"1988",1988,56.77688
"1989",1989,56.6393658666664
"1990",1990,56.780506133333
"1991",1991,56.8148149333332
"1992",1992,56.9263882666668
"1993",1993,57.1241519999998
"1994",1994,57.0736650666666
"1995",1995,57.2254047999998
"1996",1996,57.5461781333334
"1997",1997,57.671698133333
"1998",1998,57.6848079999998
"1999",1999,57.5615194666666
"2000",2000,57.2519034666664
"2001",2001,57.2237312
"2002",2002,57.2460458666664
"2003",2003,57.2279151999998
"2004",2004,57.2033690666666
"2005",2005,57.2390725333332
"2006",2006,56.9952848
"2007",2007,56.8111888
"2008",2008,56.7537285333332
"2009",2009,56.8136991999996
"2010",2010,56.8767381333334
"2011",2011,56.9654389333334
"2012",2012,57.186354133333
"2013",2013,57.0904010666664
"2014",2014,56.9701808
"2015",2015,56.9286197333332
"2016",2016,56.828203733333
"2017",2017,56.860002133333
"2018",2018,56.9129994666664
"2019",2019,56.625698133333
"2020",2020,56.6987786666666
"2021",2021,56.7459183999998
"2022",2022,56.6184458666662
"2023",2023,56.5777215999998
"2024",2024,56.5579173333332
"2025",2025,56.4282133333332
"2026",2026,56.4728426666668
"2027",2027,56.4775845333334
"2028",2028,56.5414602666664
"2029",2029,56.7316928000002
"2030",2030,56.6173301333334
"2031",2031,56.88148
"2032",2032,57.1913749333332
"2033",2033,57.0387983999996
"2034",2034,56.8340613333332
"2035",2035,56.6276506666664
"2036",2036,56.4494122666664
"2037",2037,56.4731215999998
"2038",2038,56.5224928
"2039",2039,56.4008778666666
"2040",2040,56.6262559999998
"2041",2041,56.5634959999996
"2042",2042,56.5637749333332
"2043",2043,56.4457861333334
"2044",2044,56.3520645333332
"2045",2045,56.3258447999996
"2046",2046,56.2025562666664
"2047",2047,56.124454933333
"2048",2048,56.1397962666662
"2049",2049,55.9961456
"2050",2050,55.8089813333332
"2051",2051,55.8293434666668
"2052",2052,55.7732778666666
"2053",2053,55.8237647999998
"2054",2054,55.9018661333332
"2055",2055,55.9080026666664
"2056",2056,56.1057663999998
"2057",2057,56.0120448
"2058",2058,55.7029866666666
"2059",2059,55.6279535999996
"2060",2060,55.8067498666664
"2061",2061,56.1484432
"2062",2062,56.2558325333334
"2063",2063,56.3735424
"2064",2064,56.3501119999998
"2065",2065,56.2173397333334
"2066",2066,56.1517904
"2067",2067,56.4365813333334
"2068",2068,56.5339290666666
"2069",2069,56.3707530666664
"2070",2070,56.4371392
"2071",2071,56.3258447999996
"2072",2072,56.3372810666666
"2073",2073,56.2340757333332
"2074",2074,56.0650421333334
"2075",2075,55.9978191999998
"2076",2076,56.270894933333
"2077",2077,56.558754133333
"2078",2078,56.5565226666666
"2079",2079,56.8837114666664
"2080",2080,56.9944479999996
"2081",2081,56.9116047999998
"2082",2082,56.9088154666666
"2083",2083,56.9523290666666
"2084",2084,56.9863589333332
"2085",2085,57.1037898666668
"2086",2086,56.8957055999998
"2087",2087,56.8003103999998
"2088",2088,56.6943157333332
"2089",2089,56.8982159999998
"2090",2090,56.6655856
"2091",2091,56.5788373333334
"2092",2092,56.5727007999996
"2093",2093,56.4717269333332
"2094",2094,56.7579125333332
"2095",2095,57.2167578666664
"2096",2096,57.4298629333332
"2097",2097,57.462498133333
"2098",2098,57.4312575999998
"2099",2099,57.6530095999998
"2100",2100,57.638784
"2101",2101,57.7344581333332
"2102",2102,57.4719818666666
"2103",2103,57.3018325333334
"2104",2104,57.4848127999998
"2105",2105,57.4502250666666
"2106",2106,57.4806288
"2107",2107,57.6195376
"2108",2108,57.7590042666664
"2109",2109,57.7230218666666
"2110",2110,57.6454784
"2111",2111,57.468355733333
"2112",2112,57.1799386666668
"2113",2113,57.2781232
"2114",2114,57.4778394666668
"2115",2115,57.7280426666664
"2116",2116,57.6993125333332
"2117",2117,57.5099167999998
"2118",2118,57.4217738666666
"2119",2119,57.4864864
"2120",2120,57.6496623999998
"2121",2121,57.716048533333
"2122",2122,57.5595669333332
"2123",2123,57.3029482666664
"2124",2124,57.1411669333332
"2125",2125,56.9802224
"2126",2126,56.9213674666666
"2127",2127,56.9512133333332
"2128",2128,57.3551087999998
"2129",2129,57.6736506666664
"2130",2130,57.6220479999996
"2131",2131,57.6167482666664
"2132",2132,57.6744874666668
"2133",2133,57.4555248
"2134",2134,57.310200533333
"2135",2135,57.3288890666668
"2136",2136,57.4477146666666
"2137",2137,57.2797967999996
"2138",2138,57.3378149333332
"2139",2139,57.4870442666664
"2140",2140,57.8072597333332
"2141",2141,58.0368218666666
"2142",2142,58.0145071999998
"2143",2143,57.8415685333332
"2144",2144,57.797776
"2145",2145,57.7107487999996
"2146",2146,57.7004282666666
"2147",2147,57.7079594666664
"2148",2148,57.5219109333332
"2149",2149,57.4912282666666
"2150",2150,57.4995962666664
"2151",2151,57.5732346666668
"2152",2152,57.5941546666664
"2153",2153,57.4968069333332
"2154",2154,57.4758869333334
"2155",2155,57.4284682666666
"2156",2156,57.5754661333332
"2157",2157,57.7497994666664
"2158",2158,57.7299951999996
"2159",2159,57.7751824
"2160",2160,57.7754613333332
"2161",2161,57.7235797333334
"2162",2162,57.7369685333332
"2163",2163,57.544504533333
"2164",2164,57.5754661333332
"2165",2165,57.4164741333332
"2166",2166,57.2686394666668
"2167",2167,57.0577658666666
"2168",2168,57.2050426666662
"2169",2169,57.3537141333332
"2170",2170,57.3397674666666
"2171",2171,57.3810495999996
"2172",2172,57.3489722666666
"2173",2173,57.2973695999998
"2174",2174,57.2161999999996
"2175",2175,57.259155733333
"2176",2176,57.4574773333334
"2177",2177,57.7207903999996
"2178",2178,57.8050282666666
"2179",2179,57.8655567999998
"2180",2180,57.8700197333332
"2181",2181,57.8120015999998
"2182",2182,57.7425471999996
"2183",2183,57.5489674666666
"2184",2184,57.5375312
"2185",2185,57.6195376
"2186",2186,57.8663935999996
"2187",2187,57.835432
"2188",2188,57.71828
"2189",2189,57.5394837333334
"2190",2190,57.5570565333332
"2191",2191,57.3188474666664
"2192",2192,57.4209370666668
"2193",2193,57.595549333333
"2194",2194,57.5456202666666
"2195",2195,57.3615242666666
"2196",2196,57.4627770666666
"2197",2197,57.8072597333332
"2198",2198,57.8767141333332
"2199",2199,57.7244165333332
"2200",2200,57.5855077333332
"2201",2201,57.5657034666664
"2202",2202,57.6976389333334
"2203",2203,57.6421312
"2204",2204,57.5076853333334
"2205",2205,57.7188378666668
"2206",2206,57.896797333333
"2207",2207,57.9062810666666
"2208",2208,57.871693333333
"2209",2209,57.8563519999998
"2210",2210,57.804749333333
"2211",2211,57.8761562666664
"2212",2212,57.7506362666668
"2213",2213,57.6945706666666
"2214",2214,57.8521679999998
"2215",2215,58.0295696
"2216",2216,58.0580208
"2217",2217,57.8560730666666
"2218",2218,57.6820186666666
"2219",2219,57.7974970666664
"2220",2220,57.6789503999998
"2221",2221,57.5804869333334
"2222",2222,57.7986127999998
"2223",2223,57.9676463999996
"2224",2224,57.8379423999996
"2225",2225,57.8055861333334
"2226",2226,57.767093333333
"2227",2227,57.6574725333332
"2228",2228,57.595549333333
"2229",2229,57.458872
"2230",2230,57.4161951999996
"2231",2231,57.6175850666668
"2232",2232,57.598896533333
"2233",2233,57.7422682666666
"2234",2234,57.7930341333334
"2235",2235,57.5908074666664
"2236",2236,57.7972181333332
"2237",2237,57.8343162666666
"2238",2238,57.9896821333334
"2239",2239,58.1556474666664
"2240",2240,58.2747519999998
"2241",2241,58.1464426666664
"2242",2242,58.1238490666664
"2243",2243,58.042400533333
"2244",2244,57.8870346666668
"2245",2245,57.7905237333332
"2246",2246,57.8175802666666
"2247",2247,58.068341333333
"2248",2248,58.2513216
"2249",2249,58.5372282666666
"2250",2250,58.7352709333332
"2251",2251,58.9096042666664
"2252",2252,58.8303871999996
"2253",2253,58.8752954666664
"2254",2254,59.2214517333332
"2255",2255,59.1888165333332
"2256",2256,59.0061152
"2257",2257,58.8527018666664
"2258",2258,58.8033306666668
"2259",2259,58.4814415999996
"2260",2260,58.3138026666664
"2261",2261,58.5330442666664
"2262",2262,58.8114197333332
"2263",2263,58.7361077333332
"2264",2264,58.5999882666662
"2265",2265,58.7249503999998
"2266",2266,58.667490133333
"2267",2267,58.7229978666664
"2268",2268,58.5553589333332
"2269",2269,58.3553637333332
"2270",2270,58.4998511999998
"2271",2271,58.6719530666664
"2272",2272,58.8010991999998
"2273",2273,58.7899418666664
"2274",2274,58.6245344
"2275",2275,58.8133722666666
"2276",2276,58.7428021333332
"2277",2277,58.7324816
"2278",2278,58.5765578666664
"2279",2279,58.4613583999998
"2280",2280,58.3528533333332
"2281",2281,58.3801887999996
"2282",2282,58.4700053333332
"2283",2283,58.4239813333334
"2284",2284,58.3573162666666
"2285",2285,58.235701333333
"2286",2286,58.1313802666666
"2287",2287,58.0192490666664
"2288",2288,57.843242133333
"2289",2289,57.7486837333334
"2290",2290,57.6412943999996
"2291",2291,57.6251162666666
"2292",2292,57.6789503999998
"2293",2293,57.6644458666664
"2294",2294,57.7573306666666
"2295",2295,58.0097653333332
"2296",2296,58.1458848
"2297",2297,57.9774090666664
"2298",2298,57.7944288
"2299",2299,57.8214853333334
"2300",2300,57.6772768
"2301",2301,57.5219109333332
"2302",2302,57.5520357333334
"2303",2303,57.6507781333334
"2304",2304,57.6145167999998
"2305",2305,57.554546133333
"2306",2306,57.5631930666664
"2307",2307,57.7263690666666
"2308",2308,57.8368266666666
"2309",2309,57.9894031999998
"2310",2310,58.2248229333332
"2311",2311,58.2767045333332
"2312",2312,58.1938613333332
"2313",2313,58.203902933333
"2314",2314,58.2245439999996
"2315",2315,58.4273285333334
"2316",2316,58.4460170666666
"2317",2317,58.4178447999996
"2318",2318,58.6382021333332
"2319",2319,58.7651168
"2320",2320,58.8153248
"2321",2321,58.7352709333332
"2322",2322,58.9040256
"2323",2323,59.1383296
"2324",2324,59.1896533333332
"2325",2325,59.2499029333332
"2326",2326,59.1863061333332
"2327",2327,59.0010943999998
"2328",2328,58.542528
"2329",2329,58.499293333333
"2330",2330,58.2398853333334
"2331",2331,58.1020922666664
"2332",2332,58.0440741333332
"2333",2333,57.928595733333
"2334",2334,58.0878666666666
"2335",2335,58.4479696
"2336",2336,58.7542383999996
"2337",2337,58.8161615999998
"2338",2338,58.790499733333
"2339",2339,58.9441919999996
"2340",2340,58.8359658666666
"2341",2341,58.731086933333
"2342",2342,58.515192533333
"2343",2343,58.3539690666666
"2344",2344,58.4136607999998
"2345",2345,58.1232911999996
"2346",2346,58.0418426666664
"2347",2347,57.9283167999998
"2348",2348,58.0281749333334
"2349",2349,58.0825669333332
"2350",2350,58.147000533333
"2351",2351,58.191350933333
"2352",2352,58.1545317333334
"2353",2353,58.305992533333
"2354",2354,58.5065455999996
"2355",2355,58.2337487999998
"2356",2356,58.3009717333332
"2357",2357,58.4702842666668
"2358",2358,58.7414074666664
"2359",2359,58.8460074666664
"2360",2360,58.9732010666664
"2361",2361,59.0755696
"2362",2362,59.090632
"2363",2363,58.9718063999998
"2364",2364,58.8602330666668
"2365",2365,58.6236975999998
"2366",2366,58.4237023999998
"2367",2367,58.2780991999998
"2368",2368,58.2209178666666
"2369",2369,58.3112922666664
"2370",2370,58.4368122666666
"2371",2371,58.5960832
"2372",2372,59.0105781333334
"2373",2373,58.9316399999996
"2374",2374,58.5165871999996
"2375",2375,58.3743312
"2376",2376,58.4270495999998
"2377",2377,58.1709887999996
"2378",2378,57.7821557333332
"2379",2379,57.6323685333332
"2380",2380,57.5874602666664
"2381",2381,57.7944288
"2382",2382,57.8245535999998
"2383",2383,57.5428309333334
"2384",2384,57.274776
"2385",2385,57.1654341333334
"2386",2386,56.9584655999998
"2387",2387,56.6605647999998
"2388",2388,56.6934789333332
"2389",2389,56.7258352
"2390",2390,56.9093733333332
"2391",2391,57.1855173333332
"2392",2392,57.1314042666664
"2393",2393,57.2926277333334
"2394",2394,57.3891386666668
"2395",2395,57.357898133333
"2396",2396,57.468355733333
"2397",2397,57.5299999999998
"2398",2398,57.5403205333332
"2399",2399,57.877272
"2400",2400,58.2677786666666
"2401",2401,58.4889728
"2402",2402,58.5252341333334
"2403",2403,58.5389018666664
"2404",2404,58.4792101333332
"2405",2405,58.451595733333
"2406",2406,58.4644266666666
"2407",2407,58.5093349333334
"2408",2408,58.5040352
"2409",2409,58.7009621333332
"2410",2410,59.0468394666664
"2411",2411,59.1380506666664
"2412",2412,59.1606442666664
"2413",2413,59.2061103999998
"2414",2414,59.4083370666664
"2415",2415,59.509032
"2416",2416,59.6459882666664
"2417",2417,59.5650975999998
"2418",2418,59.53832
"2419",2419,59.5723498666664
"2420",2420,59.6083322666662
"2421",2421,59.7330154666666
"2422",2422,59.8903338666664
"2423",2423,59.674997333333
"2424",2424,59.6903386666664
"2425",2425,59.5140527999998
"2426",2426,58.9531178666666
"2427",2427,58.9185301333334
"2428",2428,59.0546495999998
"2429",2429,59.0108570666666
"2430",2430,58.889242133333
"2431",2431,59.1430714666666
"2432",2432,58.8769690666666
"2433",2433,58.6292762666666
"2434",2434,58.683389333333
"2435",2435,59.000536533333
"2436",2436,59.1924426666664
"2437",2437,59.0354031999998
"2438",2438,58.8945418666664
"2439",2439,58.834850133333
"2440",2440,58.9829637333332
"2441",2441,58.7592591999998
"2442",2442,58.7377813333334
"2443",2443,58.7796213333332
"2444",2444,58.730250133333
"2445",2445,58.9101621333332
"2446",2446,58.9918895999996
"2447",2447,58.9843583999998
"2448",2448,58.9536757333334
"2449",2449,59.0136463999998
"2450",2450,59.3151733333334
"2451",2451,59.2295407999996
"2452",2452,59.0568810666668
"2453",2453,58.7411285333334
"2454",2454,58.4460170666666
"2455",2455,58.3807466666664
"2456",2456,58.3489482666664
"2457",2457,58.2574581333332
"2458",2458,58.0884245333334
"2459",2459,57.7486837333334
"2460",2460,57.2036479999996
"2461",2461,57.1445141333332
"2462",2462,57.370450133333
"2463",2463,57.6577514666664
"2464",2464,58.083403733333
"2465",2465,58.2147813333334
"2466",2466,58.1871669333332
"2467",2467,58.2923248
"2468",2468,58.1015344
"2469",2469,58.0627626666666
"2470",2470,58.2290069333332
"2471",2471,58.3874410666664
"2472",2472,58.5227237333334
"2473",2473,58.8850581333332
"2474",2474,59.3695653333332
"2475",2475,59.5846229333334
"2476",2476,59.2641285333334
"2477",2477,58.9807322666668
"2478",2478,58.6476858666662
"2479",2479,58.3966458666664
"2480",2480,58.1439322666668
"2481",2481,58.1988821333334
"2482",2482,58.178798933333
"2483",2483,58.2245439999996
"2484",2484,58.5670741333334
"2485",2485,58.3514586666664
"2486",2486,58.1793567999998
"2487",2487,57.9732250666666
"2488",2488,58.1179914666664
"2489",2489,58.2092026666664
"2490",2490,58.0591365333334
"2491",2491,57.8259482666664
"2492",2492,57.7291583999998
"2493",2493,57.2965328
"2494",2494,57.1369829333334
"2495",2495,57.2527402666668
"2496",2496,57.2923487999996
"2497",2497,57.4979226666666
"2498",2498,57.3941594666664
"2499",2499,57.6889919999996
"2500",2500,58.1369589333332
"2501",2501,58.7732058666664
"2502",2502,58.9416816
"2503",2503,58.8624645333332
"2504",2504,58.7891050666664
"2505",2505,58.2145023999998
"2506",2506,57.7168853333334
"2507",2507,57.8281797333334
"2508",2508,58.0175754666666
"2509",2509,58.1933034666664
"2510",2510,58.2334698666666
"2511",2511,58.061646933333
"2512",2512,57.8460314666666
"2513",2513,57.5099167999998
"2514",2514,57.3302837333334
"2515",2515,57.1406090666664
"2516",2516,57.2705919999996
"2517",2517,57.5389258666666
"2518",2518,57.5643087999998
"2519",2519,57.5394837333334
"2520",2520,57.4622191999998
"2521",2521,57.4014117333332
"2522",2522,57.320242133333
"2523",2523,57.1623658666666
"2524",2524,57.2053216
"2525",2525,57.2887226666666
"2526",2526,57.588854933333
"2527",2527,57.8376634666666
"2528",2528,57.969598933333
"2529",2529,57.9330586666664
"2530",2530,58.1467216
"2531",2531,58.3467168
"2532",2532,58.3813045333332
"2533",2533,58.5461541333332
"2534",2534,58.7503333333334
"2535",2535,59.0264773333334
"2536",2536,59.2833749333334
"2537",2537,59.123546133333
"2538",2538,58.9648330666668
"2539",2539,58.625650133333
"2540",2540,58.3601055999998
"2541",2541,58.1578789333334
"2542",2542,58.0418426666664
"2543",2543,58.2211967999998
"2544",2544,58.2884197333332
"2545",2545,58.3799098666666
"2546",2546,58.5581482666664
"2547",2547,58.6669322666668
"2548",2548,58.8041674666666
"2549",2549,59.0080677333332
"2550",2550,58.9885423999996
"2551",2551,58.730250133333
"2552",2552,58.505987733333
"2553",2553,58.5065455999996
"2554",2554,58.1963717333332
"2555",2555,58.2499269333334
"2556",2556,58.358432
"2557",2557,58.6580063999998
"2558",2558,58.8633013333332
"2559",2559,59.0956527999998
"2560",2560,59.2298197333334
"2561",2561,59.4027583999998
"2562",2562,59.3673338666662
"2563",2563,59.3263306666668
"2564",2564,59.2777962666664
"2565",2565,58.9517232
"2566",2566,58.762048533333
"2567",2567,58.8398709333332
"2568",2568,58.901794133333
"2569",2569,59.2147573333332
"2570",2570,59.7012170666666
"2571",2571,60.0392842666664
"2572",2572,60.087539733333
"2573",2573,59.9079066666666
"2574",2574,59.9709455999998
"2575",2575,60.0278479999998
"2576",2576,60.0607621333332
"2577",2577,60.0183642666666
"2578",2578,59.8317578666666
"2579",2579,59.6961962666664
"2580",2580,59.3584079999998
"2581",2581,58.9539546666664
"2582",2582,58.5999882666662
"2583",2583,58.3840938666664
"2584",2584,58.3408591999998
"2585",2585,58.1877248
"2586",2586,58.1355642666666
"2587",2587,58.1347274666666
"2588",2588,58.3073871999996
"2589",2589,58.1849354666668
"2590",2590,58.2292858666668
"2591",2591,58.1818672
"2592",2592,58.0278959999996
"2593",2593,58.1453269333334
"2594",2594,58.2301226666666
"2595",2595,58.1999978666664
"2596",2596,58.1456058666664
"2597",2597,58.118549333333
"2598",2598,58.2290069333332
"2599",2599,58.3681946666664
"2600",2600,58.384651733333
"2601",2601,58.299298133333
"2602",2602,58.1891194666666
"2603",2603,58.1497898666662
"2604",2604,57.9958186666666
"2605",2605,58.0920506666664
"2606",2606,58.4878570666664
"2607",2607,58.9146250666666
"2608",2608,58.8683221333334
"2609",2609,58.743638933333
"2610",2610,58.7896629333332
"2611",2611,58.9570229333334
"2612",2612,59.0510234666666
"2613",2613,59.0370768
"2614",2614,58.7930101333332
"2615",2615,58.5684688
"2616",2616,58.597198933333
"2617",2617,58.5341599999998
"2618",2618,58.4295599999998
"2619",2619,58.571816
"2620",2620,58.5589850666668
"2621",2621,58.6878522666664
"2622",2622,58.7441967999998
"2623",2623,58.670000533333
"2624",2624,58.8136511999998
"2625",2625,58.9475391999996
"2626",2626,58.9773850666662
"2627",2627,59.298437333333
"2628",2628,59.2875589333332
"2629",2629,58.9709696
"2630",2630,58.7578645333332
"2631",2631,58.5709792
"2632",2632,58.5455962666664
"2633",2633,58.4713999999998
"2634",2634,58.4091978666664
"2635",2635,58.1935824
"2636",2636,58.0276170666666
"2637",2637,57.8633253333334
"2638",2638,57.8518890666662
"2639",2639,58.0178543999998
"2640",2640,57.9007023999998
"2641",2641,58.0209226666666
"2642",2642,58.182146133333
"2643",2643,58.1986031999998
"2644",2644,58.0323589333332
"2645",2645,57.8198117333332
"2646",2646,57.7584463999996
"2647",2647,57.5475728
"2648",2648,57.5590090666664
"2649",2649,57.5542671999998
"2650",2650,57.6309738666666
"2651",2651,57.7520309333334
"2652",2652,57.6460362666668
"2653",2653,57.4393466666664
"2654",2654,57.4304208
"2655",2655,57.3590138666666
"2656",2656,57.4809077333332
"2657",2657,57.7383631999998
"2658",2658,57.7743455999996
"2659",2659,57.668350933333
"2660",2660,57.8016810666666
"2661",2661,57.8265061333332
"2662",2662,57.6995914666662
"2663",2663,57.7294373333334
"2664",2664,57.8680671999998
"2665",2665,57.9054442666664
"2666",2666,58.013949333333
"2667",2667,57.9188330666668
"2668",2668,57.972946133333
"2669",2669,57.9280378666668
"2670",2670,57.9852192
"2671",2671,58.1439322666668
"2672",2672,58.1935824
"2673",2673,58.2426746666666
"2674",2674,58.3199391999996
"2675",2675,58.111576
"2676",2676,57.8184170666666
"2677",2677,57.7299951999996
"2678",2678,57.947842133333
"2679",2679,57.982150933333
"2680",2680,57.937800533333
"2681",2681,57.8184170666666
"2682",2682,57.6898288
"2683",2683,57.5431098666664
"2684",2684,57.6608197333332
"2685",2685,57.621490133333
"2686",2686,57.5389258666666
"2687",2687,57.7994495999998
"2688",2688,57.9182752
"2689",2689,57.7843872
"2690",2690,57.9564890666662
"2691",2691,58.0714095999998
"2692",2692,58.1656890666662
"2693",2693,57.9994447999996
"2694",2694,57.8242746666666
"2695",2695,57.792197333333
"2696",2696,57.9776880000002
"2697",2697,58.2638736
"2698",2698,58.5336021333332
"2699",2699,58.4443434666664
"2700",2700,58.2376538666664
"2701",2701,57.9065599999998
"2702",2702,57.7868975999996
"2703",2703,58.0482581333332
"2704",2704,58.2468586666664
"2705",2705,58.2541109333332
"2706",2706,58.0677834666668
"2707",2707,58.0853562666664
"2708",2708,58.2873039999998
"2709",2709,58.4027824
"2710",2710,58.5785103999998
"2711",2711,58.5500591999998
"2712",2712,58.5202133333332
"2713",2713,58.5893887999996
"2714",2714,58.4870202666666
"2715",2715,58.343648533333
"2716",2716,58.2716837333334
"2717",2717,58.0005605333332
"2718",2718,57.8806192
"2719",2719,57.8733669333332
"2720",2720,57.859141333333
"2721",2721,58.0287328
"2722",2722,57.8083754666666
"2723",2723,57.684250133333
"2724",2724,57.8744826666668
"2725",2725,57.8596991999998
"2726",2726,58.0117178666666
"2727",2727,58.2471375999996
"2728",2728,58.1815882666662
"2729",2729,58.1969296
"2730",2730,58.0647151999998
"2731",2731,57.8733669333332
"2732",2732,57.7523098666664
"2733",2733,57.8513312
"2734",2734,57.9721093333332
"2735",2735,58.0209226666666
"2736",2736,58.0811722666666
"2737",2737,58.1760095999998
"2738",2738,57.9949818666668
"2739",2739,57.9581626666666
"2740",2740,58.2599685333332
"2741",2741,58.448248533333
"2742",2742,58.2471375999996
"2743",2743,58.1771253333334
"2744",2744,58.2990192
"2745",2745,58.4518746666666
"2746",2746,58.2398853333334
"2747",2747,58.0463055999998
